1951,CHARLIE,14.9,-59.0
1951,CHARLIE,15.2,-60.7
1951,CHARLIE,15.4,-62.5
1951,CHARLIE,15.7,-64.8
1951,CHARLIE,16.0,-67.0
1951,CHARLIE,16.1,-68.7
1951,CHARLIE,16.2,-70.3
1951,CHARLIE,16.4,-72.1
1951,CHARLIE,16.8,-73.9
1951,CHARLIE,17.4,-75.7
1951,CHARLIE,18.1,-77.4
1951,CHARLIE,18.2,-78.9
1951,CHARLIE,18.2,-80.5
1951,CHARLIE,18.5,-81.7
1951,CHARLIE,19.0,-83.1
1951,CHARLIE,19.3,-84.1
1951,CHARLIE,19.5,-85.0
1951,CHARLIE,19.8,-86.1
1951,CHARLIE,20.2,-87.2
1951,CHARLIE,20.6,-88.4
1951,CHARLIE,21.1,-89.7
1951,CHARLIE,21.4,-90.9
1951,CHARLIE,21.6,-92.0
1951,CHARLIE,21.6,-93.0
1951,CHARLIE,21.6,-93.8
1951,CHARLIE,21.6,-94.3
1951,CHARLIE,21.7,-94.9
1951,CHARLIE,21.8,-95.8
1951,CHARLIE,22.0,-96.7
1951,CHARLIE,22.1,-97.3
1951,CHARLIE,22.2,-98.0
1951,CHARLIE,22.3,-98.7
1951,CHARLIE,22.5,-99.4
1951,CHARLIE,21.9,-99.9
1951,DOG,12.3,-25.6
1951,DOG,12.3,-26.6
1951,DOG,12.3,-27.6
1951,DOG,12.2,-28.7
1951,DOG,12.1,-29.8
1951,DOG,12.0,-31.0
1951,DOG,12.0,-32.3
1951,DOG,12.0,-33.6
1951,DOG,12.0,-34.9
1951,DOG,12.1,-36.3
1951,DOG,12.2,-38.0
1951,DOG,12.4,-39.7
1951,DOG,12.7,-41.3
1951,DOG,13.0,-43.0
1951,DOG,13.2,-44.7
1951,DOG,13.4,-46.5
1951,DOG,13.7,-48.4
1951,DOG,14.0,-50.2
1951,DOG,14.0,-51.7
1951,DOG,14.0,-53.2
1951,DOG,14.1,-54.7
1951,DOG,14.1,-56.2
1951,DOG,14.1,-57.6
1951,DOG,14.1,-58.8
1951,DOG,14.1,-60.0
1951,DOG,14.1,-61.3
1951,DOG,14.2,-62.8
1951,DOG,14.3,-64.4
1951,DOG,14.4,-65.9
1951,DOG,14.6,-67.4
1951,DOG,14.7,-69.7
1951,DOG,14.8,-71.8
1951,DOG,14.9,-73.1
1951,DOG,15.1,-74.3
1951,DOG,15.3,-75.4
1951,DOG,15.4,-76.5
1951,DOG,15.6,-77.8
1951,DOG,15.7,-79.1
1951,DOG,16.1,-82.4
1951,EASY,14.0,-37.0
1951,EASY,15.7,-39.6
1951,EASY,16.3,-41.1
1951,EASY,16.6,-42.6
1951,EASY,16.7,-43.8
1951,EASY,16.6,-44.9
1951,EASY,16.7,-45.9
1951,EASY,17.0,-47.0
1951,EASY,17.8,-48.7
1951,EASY,18.7,-50.5
1951,EASY,19.7,-52.1
1951,EASY,20.6,-53.7
1951,EASY,21.1,-55.5
1951,EASY,21.5,-57.3
1951,EASY,21.9,-59.3
1951,EASY,22.3,-61.2
1951,EASY,22.7,-62.5
1951,EASY,23.0,-63.7
1951,EASY,23.4,-64.9
1951,EASY,24.0,-66.0
1951,EASY,24.8,-67.0
1951,EASY,25.8,-67.6
1951,EASY,27.1,-67.8
1951,EASY,28.3,-67.4
1951,EASY,29.2,-66.7
1951,EASY,29.9,-66.0
1951,EASY,30.3,-65.3
1951,EASY,30.8,-64.4
1951,EASY,32.0,-62.7
1951,EASY,33.2,-60.8
1951,EASY,34.1,-59.7
1951,EASY,35.0,-58.5
1951,EASY,36.2,-57.1
1951,EASY,37.3,-55.7
1951,EASY,38.1,-54.1
1951,EASY,38.6,-52.6
1951,EASY,38.9,-51.3
1951,EASY,39.0,-49.9
1951,EASY,39.0,-48.4
1951,EASY,39.0,-46.9
1951,EASY,39.0,-45.5
1951,EASY,39.6,-43.8
1951,EASY,40.8,-41.5
1951,EASY,42.0,-39.3
1951,EASY,45.8,-37.4
1951,FOX,13.0,-20.0
1951,FOX,11.8,-23.5
1951,FOX,11.6,-24.8
1951,FOX,11.5,-26.0
1951,FOX,11.5,-27.5
